Purchases,Ads,SharesInfo,SharesLocation,UsersInteract,PaidApp,Rating,EditorsChoice,RelativeDownloadsPerformance,CompanyIsExperienced,Category_action,Category_adventure,Category_arcade,Category_board,Category_card,Category_casino,Category_casual,Category_educational,Category_music,Category_puzzle,Category_racing,Category_role playing,Category_simulation,Category_sports,Category_strategy,Category_trivia,Category_word,AgeRating_Everyone,AgeRating_Everyone 10+,AgeRating_Mature 17+,AgeRating_Teen,PC1,Cluster,AppID,AppName,AppFancyName,CompanyName,UnrestrictedInternet,AgeRating,ParentalGuidance,Downloads,Category,LowPrice,TopPrice,Price,RatingCount,Installs,MinimumInstalls,MaximumInstalls,Free,ReleaseDate,LastUpdated,DaysOnMarket,ReleaseYear,GamesCount
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.54666991,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.774925037,2,2956,com.kongregate.mobile.run.google,Run,kongregate,FALSE,Everyone,FALSE,10000000,Arcade,2.29,21.99,free,560511,10000000+,10000000,19729025,TRUE,12/11/2013,2/26/2018,2673,2013,16
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.088457,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.095426837,1,2957,com.runawayplay.flutter,Flutter: Butterfly Sanctuary,runaway,FALSE,Everyone,FALSE,1000000,Adventure,1.09,99.99,free,23074,1000000+,1000000,1422585,TRUE,9/22/2015,10/26/2020,2023,2015,3
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4.4,FALSE,0.17854825,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.119697852,1,2958,com.CrosProduct.numeris,BrainBuzz - Play games with friends & get smarter!,mind kick,FALSE,Everyone,FALSE,100000,Puzzle,,,no info available,4071,100000+,100000,296913,TRUE,1/14/2020,11/14/2020,448,2020,1
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.7,FALSE,0.06630989,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.207997733,0,2959,com.Tq.CQ2ClientAndroid,Conquer Online,netdragon websoft inc,FALSE,Everyone 10+,FALSE,1000000,Role Playing,4.89,99.99,free,28456,1000000+,1000000,1332181,TRUE,12/3/2014,10/10/2020,2316,2014,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.10068326,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.654774093,2,2960,com.andoku.two.free,Andoku Sudoku 2 Free,markus wiederkehr,FALSE,Teen,FALSE,1000000,Puzzle,1.29,1.29,free,27167,1000000+,1000000,2697785,TRUE,7/1/2011,10/18/2020,3567,2011,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.0532931,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.099397634,1,2961,br.com.studiosol.apalhetaperdida,The Lost Guitar Pick,studio sol,FALSE,Everyone,FALSE,100000,Music,1.99,15.99,free,2622,500000+,500000,616661,TRUE,12/28/2017,7/22/2020,1195,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.4431222,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.190975344,2,2962,com.gameinsight.tribez,The Tribez: Build a Village,game insight,FALSE,Teen,FALSE,10000000,Simulation,0.99,99.99,free,2062592,10000000+,10000000,16834822,TRUE,10/11/2012,11/9/2020,3099,2012,11
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,FALSE,0.01575292,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.406969171,0,2963,com.ravensburgerdigital.scotlandyardmaster,Scotland Yard Master,ravensburger ag,FALSE,Everyone,FALSE,100000,Board,,,free,1603,100000+,100000,182279,TRUE,1/10/2017,10/29/2019,1547,2017,2
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,FALSE,0.17750413,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.621988029,1,2964,com.arqew.bgc,BGC: 2 Player Games,arqew,FALSE,Everyone,FALSE,1000000,Board,,,free,19972,1000000+,1000000,3566099,TRUE,8/19/2014,11/22/2020,2422,2014,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.6,FALSE,0.38838849,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.546932115,2,2965,com.crazy.letter.wordsearch,Word Connect - Word Cookies : Word Search,connect word games,FALSE,Everyone,FALSE,5000000,Word,0.99,49.99,free,49291,5000000+,5000000,6199078,TRUE,11/11/2016,5/15/2020,1607,2016,2
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,FALSE,0.01079186,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.817870622,0,2966,com.tommo.tgfepp3,Putt-Putt? Saves the Zoo FREE,humongous entertainment,FALSE,Everyone,FALSE,100000,Casual,2.19,2.19,free,3456,100000+,100000,216811,TRUE,1/9/2014,1/10/2014,2644,2014,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,1.58306395,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.498081122,2,2967,com.icegame.fruitlink,Fruit Splash,lovely game,FALSE,Everyone,FALSE,50000000,Casual,,,free,335428,50000000+,50000000,57131932,TRUE,11/23/2013,11/13/2020,2691,2013,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.8,FALSE,0.02921909,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.032639025,0,2968,com.crazylabs.piggy.pile,Piggy Pile,crazy labs by tabtale,FALSE,Teen,FALSE,100000,Arcade,0.8,8,free,1169,100000+,100000,348302,TRUE,1/26/2018,10/4/2018,1166,2018,16
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.14053383,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.817299153,1,2969,br.com.tapps.topbeautysalon,Top Beauty Salon -  Hair and Makeup Parlor Game,tapps games,FALSE,Everyone,FALSE,1000000,Simulation,3.49,25.99,free,9389,1000000+,1000000,1626134,TRUE,1/6/2017,5/24/2018,1551,2017,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.4,FALSE,0.10448908,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.753765519,0,2970,ppl.unity.dontfall,Dream Walker,playlab,FALSE,Everyone,FALSE,1000000,Casual,2.99,2.99,free,5445,1000000+,1000000,1245547,TRUE,6/17/2018,3/27/2019,1024,2018,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.81018472,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.289863748,2,2971,com.dbs.vertigoracing,Vertigo Racing,deep byte studios srl,FALSE,Everyone,FALSE,5000000,Racing,1.09,26.99,free,89395,5000000+,5000000,9374746,TRUE,4/19/2017,10/9/2019,1448,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,4.40302121,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.701737699,2,2972,com.superplusgames.hosandroid,Hills of Steel,round zero,FALSE,Everyone 10+,FALSE,10000000,Action,0.89,104.99,free,138395,50000000+,50000000,50947894,TRUE,10/18/2017,11/17/2020,1266,2017,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.06618676,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.274778275,2,2973,com.goodluck.games.kingboom,King Boom - Pirate Island Adventure,tapps games,FALSE,Everyone,FALSE,500000,Casual,0.59,104.99,free,11926,500000+,500000,765855,TRUE,8/15/2017,11/23/2018,1330,2017,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.01463618,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.295163141,1,2974,com.welcomemanchester.goldMine,Gold Mine,muhammad saeed,FALSE,Mature 17+,FALSE,100000,Arcade,5.49,5.49,free,5103,100000+,100000,169357,TRUE,5/31/2017,12/13/2017,1406,2017,2
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,FALSE,0.3623634,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.572186054,1,2975,com.kukouri.wizworld,Pixel Worlds: MMO Sandbox,kukouri mobile entertainment,FALSE,Everyone 10+,FALSE,1000000,Adventure,1.89,48.99,free,91354,1000000+,1000000,4192951,TRUE,1/25/2017,11/20/2020,1532,2017,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,1.83638696,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.566327557,2,2976,com.candylegend.legend,Candy Legend,candy factory game,FALSE,Everyone,FALSE,10000000,Casual,,,free,269713,10000000+,10000000,29310616,TRUE,11/11/2016,11/25/2020,1607,2016,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.09036626,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.830814537,1,2977,com.maplemedia.snowboardpartyaspen,Snowboard Party: Aspen,maple media llc.,FALSE,Everyone,FALSE,500000,Sports,1.19,59.99,free,5063,1000000+,1000000,1045639,TRUE,12/19/2017,10/16/2020,1204,2017,7
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.7,FALSE,1.00261081,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-2.809265247,0,2978,com.ri.rocketleague,<U+26BD> Rocketball: Championship Cup,randomidea,FALSE,Everyone,FALSE,10000000,Sports,5.49,114.99,free,222731,10000000+,10000000,16002695,TRUE,4/18/2016,3/8/2018,1814,2016,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3.6,FALSE,0.0078943,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.409086321,0,2979,com.chessclub.android,Chess at ICC,internet chess club,FALSE,Everyone,FALSE,100000,Board,,,free,1802,100000+,100000,211526,TRUE,5/2/2011,7/26/2020,3627,2011,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3.9,FALSE,0.01835034,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.850215971,1,2980,com.uplayonline.youtubers,Youtubers Life: Gaming Channel,u-play online,FALSE,Everyone 10+,FALSE,100000,Simulation,3.99,6.99,8.99,9081,100000+,100000,212334,FALSE,5/18/2017,7/31/2020,1419,2017,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.09746612,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8289018,1,2981,com.knightsfight,Knights Fight: Medieval Arena,shori games,FALSE,Mature 17+,FALSE,1000000,Action,2.09,54.99,free,31085,1000000+,1000000,1555659,TRUE,10/27/2016,9/9/2019,1622,2016,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.88507911,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.124689509,1,2982,com.wordsmobile.nfl,Fanatical Football,mouse games,FALSE,Everyone,FALSE,10000000,Sports,1.48,74.07,free,439614,10000000+,10000000,31942032,TRUE,10/25/2013,5/31/2019,2720,2013,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.05738206,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.087055099,1,2983,com.bitmango.blockjam,Block Jam!,bitmango,FALSE,Everyone,FALSE,500000,Puzzle,0.99,9.99,free,11262,500000+,500000,922831,TRUE,3/3/2015,10/21/2020,2226,2015,23
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1,FALSE,0.27690905,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.409856719,1,2984,leyi.blazeofbattle,Blaze of Battle,leyigames,FALSE,Everyone 10+,FALSE,1000000,Strategy,1.09,319.99,free,81181,1000000+,1000000,4419752,TRUE,6/17/2016,11/2/2020,1754,2016,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.33322975,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.023981357,1,2985,xjh.gemsbejewel.legenddiamond.PyramidCurse,Pyramid Curse Egypt Quest,bestfriendsteam,FALSE,Everyone,FALSE,1000000,Arcade,,,free,24622,1000000+,1000000,3855842,TRUE,12/4/2017,4/29/2020,1219,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,0.35876902,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.573154398,1,2986,air.trickytest,Tricky Test: Get smart,natgames,FALSE,Everyone,FALSE,1000000,Trivia,1.09,2.19,free,33462,1000000+,1000000,4151360,TRUE,2/24/2017,5/10/2020,1502,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.6,FALSE,0.28237695,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.188650853,0,2987,com.gamescapes.house.construction.simulator,House Building Construction Games - City Builder,game scapes inc,FALSE,Teen,FALSE,1000000,Simulation,2.29,10.99,free,9513,1000000+,1000000,3267418,TRUE,12/5/2017,11/17/2020,1218,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,4.82390144,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.629773706,2,2988,com.cg.football,Ultimate Soccer - Football,mouse games,FALSE,Everyone,FALSE,50000000,Sports,1.59,79.99,free,690033,50000000+,50000000,77579048,TRUE,5/4/2015,4/9/2020,2164,2015,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,3.63635587,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.05124782,2,2989,bubble.shoot.fruit.splash.game2,Shoot Bubble - Fruit Splash,4 game studio,FALSE,Everyone,FALSE,10000000,Casual,,,free,149776,10000000+,10000000,43346656,TRUE,1/26/2018,11/24/2020,1166,2018,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,1.865009,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.017985029,1,2990,marble.temple.quest.legend,Marble - Temple Quest,jungle adventure,FALSE,Everyone,FALSE,10000000,Puzzle,,,free,56851,10000000+,10000000,21580246,TRUE,6/24/2017,10/1/2020,1382,2017,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.02947722,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.079537401,1,2991,com.morteshka.mooseman,The Mooseman,vladimir beletsky,FALSE,Everyone 10+,FALSE,100000,Adventure,2.59,2.59,free,3604,100000+,100000,351379,TRUE,4/16/2018,10/1/2018,1086,2018,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.15150588,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.258289787,1,2992,com.SensoryPlayApps.SensoryFishFree,Sensory Baby Toddler Learning,xisle games,FALSE,Everyone,FALSE,1000000,Educational,1.19,2.09,free,38847,1000000+,1000000,2418189,TRUE,3/9/2016,7/28/2020,1854,2016,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.10679449,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.826388693,1,2993,com.phonygames.coaster,Ultimate Coaster,phony studios,FALSE,Everyone,FALSE,500000,Simulation,3.19,3.39,free,9615,1000000+,1000000,1235732,TRUE,2/7/2017,10/27/2018,1519,2017,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.4,FALSE,0.03208285,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.773272105,0,2994,com.gemgames.rollercoaster.park,Craft & Ride: Roller Coaster Builder,gemgames,FALSE,Everyone,FALSE,100000,Arcade,,,free,1254,100000+,100000,382439,TRUE,2/22/2018,5/25/2018,1139,2018,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.00851994,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.629944852,2,2995,com.jernung.writeit.ara,Write It! Arabic,jernung,FALSE,Everyone,FALSE,50000,Educational,4.99,4.99,free,1151,100000+,100000,135987,TRUE,12/15/2016,11/14/2020,1573,2016,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,0.03883454,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.473995134,1,2996,com.dm.surfer,Surfingers,digital melody,FALSE,Everyone,FALSE,500000,Arcade,1.13,3.36,free,5297,500000+,500000,619839,TRUE,1/6/2016,11/27/2018,1917,2016,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.22266084,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.131581996,1,2997,com.livezen.retroshooting.free,Retro Shooting,shmup holic games,FALSE,Everyone,FALSE,1000000,Arcade,1.09,32.99,free,56112,1000000+,1000000,3553895,TRUE,9/10/2016,10/22/2020,1669,2016,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.36489876,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.200800721,1,2998,com.steenriver.littlecrane,The Little Crane That Could,game studio abraham stolk,FALSE,Everyone,FALSE,5000000,Simulation,4.99,4.99,free,61649,10000000+,10000000,13863006,TRUE,11/5/2012,11/25/2019,3074,2012,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.05876413,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.272778583,2,2999,com.jimmyinteractive.speed,Speed Card Game Spit Slam,jd software llc,FALSE,Everyone,FALSE,1000000,Card,1.09,6.49,free,13436,1000000+,1000000,1180585,TRUE,8/12/2014,10/1/2020,2429,2014,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.45159122,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.177445356,1,3000,com.coldsoda.smashingrush,Smashing Rush : Parkour Action Run Game,cold soda,FALSE,Everyone,FALSE,1000000,Arcade,1.09,20.99,free,36187,5000000+,5000000,5383128,TRUE,3/20/2018,9/8/2019,1113,2018,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.18508482,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.24924346,1,3001,com.kongregate.mobile.stormbound.google,Stormbound: Kingdom Wars,paladin studios,FALSE,Everyone 10+,FALSE,1000000,Strategy,5.49,109.99,free,63316,1000000+,1000000,2141639,TRUE,9/18/2017,11/10/2020,1296,2017,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.3,FALSE,0.07444048,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.093700428,1,3002,com.sega.d2megaten.en,SHIN MEGAMI TENSEI Liberation D?2,sega corporation,FALSE,Teen,FALSE,500000,Role Playing,1.09,109.99,no info available,21272,500000+,500000,887357,TRUE,7/23/2018,11/11/2020,988,2018,1
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.3,FALSE,0.24018645,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.049047669,1,3003,org.gamesamba.TokyoGhoul,Tokyo Ghoul: Dark War,gamesamba,FALSE,Teen,FALSE,1000000,Role Playing,0.99,104.99,no info available,41838,1000000+,1000000,2863108,TRUE,2/11/2018,7/2/2020,1150,2018,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.4,TRUE,2.28132334,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.686195553,2,3004,com.nexon.da3.global,Darkness Rises,nexon company,FALSE,Teen,FALSE,10000000,Role Playing,0.89,109.99,free,1144935,10000000+,10000000,27194186,TRUE,6/20/2018,11/10/2020,1021,2018,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.26253981,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.228376714,1,3005,com.tinytitanstudios.kfz,Kung Fu Z,tiny titan studios,FALSE,Everyone 10+,FALSE,1000000,Arcade,1.09,99.99,free,24117,1000000+,1000000,3129568,TRUE,7/22/2018,11/2/2020,989,2018,4
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4.3,FALSE,0.07664461,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.093106625,1,3006,com.nomadgames.everybodyrpgpay,Everybody's RPG,nomadgames,FALSE,Teen,FALSE,500000,Role Playing,0.89,59.99,0.89,3025,500000+,500000,913631,FALSE,1/21/2018,11/21/2020,1171,2018,1
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4,FALSE,0.07797695,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.648801129,1,3007,com.buffstudio.wonderheroespaid,Wonder Knights VIP : Retro Shooter RPG,buff studio co.ltd.,FALSE,Everyone 10+,FALSE,500000,Role Playing,0.99,99,3.99,6473,500000+,500000,929513,TRUE,3/28/2018,2/21/2019,1105,2018,6
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3.7,FALSE,0.42255005,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.112024924,0,3008,com.clowngames.goonsio,Goons.io Knight Warriors,clown games,FALSE,Everyone,FALSE,1000000,Action,4.59,4.59,free,32561,1000000+,1000000,4889378,TRUE,9/28/2017,7/13/2020,1286,2017,6
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.45727451,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.380139192,2,3009,com.rvappstudios.numbers123.toddler.counting.tracing,123 Numbers - Count & Tracing,rv appstudios,FALSE,Everyone,FALSE,1000000,Educational,,,free,4498,5000000+,5000000,5291179,TRUE,4/11/2017,11/27/2020,1456,2017,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,1.69688852,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.08479945,2,3010,com.infinite.shooting.galaxy.attack,Infinity Shooting: Galaxy War,onesoft,FALSE,Everyone 10+,FALSE,10000000,Arcade,0.99,99.99,free,229064,10000000+,10000000,20227515,TRUE,1/18/2018,10/27/2020,1174,2018,11
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.01197069,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.074821058,1,3011,com.cge.alchemists,Alchemists: Lab Equipment,cge digital,FALSE,Everyone,FALSE,100000,Board,,,free,2167,100000+,100000,240494,TRUE,10/12/2014,6/24/2019,2368,2014,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,1.40501137,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.10594054,1,3012,com.budgestudios.ChuggingtonReadyToBuild,Chuggington Ready to Build,budge studios,FALSE,Everyone,FALSE,10000000,Casual,5.95,5.95,free,105573,10000000+,10000000,22595703,TRUE,2/6/2015,7/17/2020,2251,2015,17
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4.5,FALSE,0.03462967,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.266276643,2,3013,com.threeminutegames.lifeline.google,Lifeline,3 minute games,FALSE,Teen,FALSE,500000,Adventure,,,2.29,72678,500000+,500000,556922,FALSE,6/10/2015,12/20/2016,2127,2015,2
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3,FALSE,0.18981039,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.916130696,0,3014,com.byebyegame.tamago,TAMAGO,baibai inc.,FALSE,Teen,FALSE,5000000,Casual,,,free,4381,5000000+,5000000,7211158,TRUE,10/30/2012,5/23/2018,3080,2012,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.6,FALSE,0.29436623,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.521602067,2,3015,com.hg.gunsandgloryfree,Guns'n'Glory,handygames,FALSE,Everyone 10+,FALSE,5000000,Strategy,2.99,7.99,free,92455,5000000+,5000000,8242581,TRUE,8/20/2010,2/9/2018,3882,2010,8
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1,FALSE,0.56604207,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.331962896,1,3016,com.gamevil.cartoonwars3.android.google.global.normal,Cartoon Wars 3,gamevil,FALSE,Teen,FALSE,5000000,Role Playing,1.09,109.99,free,14257,5000000+,5000000,9034611,TRUE,1/25/2016,8/24/2020,1898,2016,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.02029821,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.262415679,2,3017,br.com.tapps.vampireevolution,Vampire Evolution - Make Spooky Mutant Monsters,tapps games,FALSE,Everyone,FALSE,100000,Casual,0.99,74.99,free,1447,100000+,100000,234873,TRUE,11/17/2017,8/10/2020,1236,2017,50
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4,FALSE,0.03071024,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.661535007,1,3018,com.zabob.infinitydungeon2vip,[VIP]Infinity Dungeon 2- Summoner Girl and Zombies,zabob studio,FALSE,Everyone 10+,FALSE,100000,Role Playing,9.99,49.99,0.99,3377,100000+,100000,366077,FALSE,2/26/2018,10/11/2020,1135,2018,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.06643862,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.281207315,1,3019,com.topcog.tapwizardrpgarcanequest,Tap Wizard: Idle Magic Quest,iron horse games llc,FALSE,Everyone,FALSE,500000,Simulation,5.49,64.99,free,10735,500000+,500000,791972,TRUE,6/26/2018,7/20/2020,1015,2018,8
